sni,delta,payload,ttl,ip_flags
yuri-sono.com,0.002554,01020304050607080900,58,
ziimania.com,0.002634,01020304050607080900,58,
hxc205.com,0.002448,01020304050607080900,58,
show.org.tw,0.002723,01020304050607080900,58,
wanitadewasa.net,0.002688,01020304050607080900,58,
filesuffix.com,0.002486,01020304050607080900,58,
goeuro.at,0.003999,01020304050607080900,58,
lenteiga.com,0.002562,01020304050607080900,58,
dunjav.com,0.002654,01020304050607080900,58,
8eee103.com,0.002561,01020304050607080900,58,
1xbetbk13.com,0.002639,01020304050607080900,58,
epharmacy.com.au,0.002402,01020304050607080900,58,
pornic.pro,0.002468,01020304050607080900,58,
fb-chan.biz,0.002543,01020304050607080900,58,
ptzw.com,0.002523,01020304050607080900,58,
idolfile.com,0.002414,01020304050607080900,58,
mexicanonlinepharmacyhq.com,0.002552,01020304050607080900,58,
cheatarmy.com,0.002735,01020304050607080900,58,
teenhdporn.tv,0.003151,01020304050607080900,58,
brainstimjrnl.com,0.004828,01020304050607080900,58,
pornpop.com,0.002552,01020304050607080900,58,
itigerup.com,0.003881,01020304050607080900,58,
444vip.com,0.002988,01020304050607080900,58,
web-literatura.ru,0.004245,01020304050607080900,58,
585658.com,0.002563,01020304050607080900,58,
31bz.net,0.002579,01020304050607080900,58,
fxshu.org,0.003136,01020304050607080900,58,
hdpornplay.com,0.002551,01020304050607080900,58,
osharetenki.jp,0.002567,01020304050607080900,58,
fulijianghu.com,0.00248,01020304050607080900,58,
lastxxxmovies.com,0.004044,01020304050607080900,58,
globalinvestorgroup.com,0.002752,01020304050607080900,58,
donnenude.biz,0.004045,01020304050607080900,58,
lyyite.com,0.002942,01020304050607080900,58,
ydzy8.cc,0.002373,01020304050607080900,58,
58betm.com,0.002504,01020304050607080900,58,
c2023l.xyz,0.002442,01020304050607080900,58,
haoman.org,0.002649,01020304050607080900,58,
imgccc.com,0.002563,01020304050607080900,58,
496688c.com,0.002635,01020304050607080900,58,
952323b.com,0.002462,01020304050607080900,58,
biditlocal.com,0.002536,01020304050607080900,58,
34007aa.com,0.002394,01020304050607080900,58,
46115b.com,0.002497,01020304050607080900,58,
568win.com,0.003213,01020304050607080900,58,
7du.live,0.00257,01020304050607080900,58,
bdy5.co,0.004158,01020304050607080900,58,
biquge34.com,0.002542,01020304050607080900,58,
u-komi.com,0.002759,01020304050607080900,58,
zeb668.com,0.002492,01020304050607080900,58,
jquerycdns.com,0.004437,01020304050607080900,58,
thebroadcastbridge.com,0.004769,01020304050607080900,58,
55mth.com,0.002386,01020304050607080900,58,
slots4play.com,0.002436,01020304050607080900,58,
adult-plus.com,0.002656,01020304050607080900,58,
bakery.org.tw,0.002763,01020304050607080900,58,
tcc.gov.tw,0.002642,01020304050607080900,58,
9damaogames.net,0.002453,01020304050607080900,58,
sursazilei.ro,0.002673,01020304050607080900,58,
indianxxxvideos.icu,0.00286,01020304050607080900,58,
javunsensored.com,0.002527,01020304050607080900,58,
lux.co.jp,0.002518,01020304050607080900,58,
hmangamatome.net,0.002957,01020304050607080900,58,
soku-apo.jp,0.002609,01020304050607080900,58,
pornomovies.cc,0.003147,01020304050607080900,58,
xxxclips.icu,0.002363,01020304050607080900,58,
58bet.bet,0.002807,01020304050607080900,58,
umiwx.info,0.002438,01020304050607080900,58,
mocataipei.org.tw,0.00257,01020304050607080900,58,
livepornvideos.cc,0.002866,01020304050607080900,58,
xnxxpornvideos.cc,0.002592,01020304050607080900,58,
pornonline.icu,0.002837,01020304050607080900,58,
sexmovies.icu,0.003905,01020304050607080900,58,
xxxpornfree.icu,0.002639,01020304050607080900,58,
xxxpornvideos.in,0.002513,01020304050607080900,58,
dotnetmaniac.com,0.002588,01020304050607080900,58,
sasayama.jp,0.003427,01020304050607080900,58,
ubox.io,0.002635,01020304050607080900,58,
pornoreife.com,0.002579,01020304050607080900,58,
kpodj.com,0.002409,01020304050607080900,58,
26ks.org,0.002662,01020304050607080900,58,
videos.zone,0.003247,01020304050607080900,58,
databecome.com,0.002718,01020304050607080900,58,
xxxmoviehub.com,0.00257,01020304050607080900,58,
113005.com,0.002394,01020304050607080900,58,
ala.co.uk,0.002496,01020304050607080900,58,
erotichd.net,0.002845,01020304050607080900,58,
morevisits.info,0.003244,01020304050607080900,58,
mmnn999.com,0.003419,01020304050607080900,58,
kiehls.de,0.002453,01020304050607080900,58,
shemaletube.site,0.002871,01020304050607080900,58,
linksysextendersetupp.com,0.003693,01020304050607080900,58,
ncfta.gov.tw,0.002586,01020304050607080900,58,
wordsonline.ru,0.004418,01020304050607080900,58,
bluechip9.com,0.002424,01020304050607080900,58,
770427.com,0.002547,01020304050607080900,58,
ssrbox.com,0.002633,01020304050607080900,58,
sh48.cc,0.003984,01020304050607080900,58,
uploadboy.me,0.002677,01020304050607080900,58,
yrimg3.com,0.002431,01020304050607080900,58,
pentacom.jp,0.004351,01020304050607080900,58,
nyny.co.jp,0.002536,01020304050607080900,58,
pornpics.hair,0.002458,01020304050607080900,58,
zenra-chikan.com,0.002501,01020304050607080900,58,
oishow.com,0.002731,01020304050607080900,58,
wpacademy1.com,0.0034,01020304050607080900,58,
rs-taichi.com,0.00319,01020304050607080900,58,
bigtits.one,0.002743,01020304050607080900,58,
younganalpics.com,0.003107,01020304050607080900,58,
stroikms.ru,0.002361,01020304050607080900,58,
fuxhub.com,0.002404,01020304050607080900,58,
joykazino7772.ru,0.004074,01020304050607080900,58,
worldasianp.com,0.002617,01020304050607080900,58,
reversible.com,0.002662,01020304050607080900,58,
hhbet888.com,0.002732,01020304050607080900,58,
syfeeling.com,0.0025,01020304050607080900,58,
erogazounosuke.com,0.002524,01020304050607080900,58,
zhangsanmfycdn.com,0.002569,01020304050607080900,58,
datasheetbank.com,0.002527,01020304050607080900,58,
asianptv.com,0.002569,01020304050607080900,58,
eastcoast-nsa.gov.tw,0.004228,01020304050607080900,58,
herfamily.ie,0.002628,01020304050607080900,58,
yepme.ru,0.003265,01020304050607080900,58,
asianbeautytube.com,0.002858,01020304050607080900,58,
kimirano.jp,0.002542,01020304050607080900,58,
lb-yz.com,0.00236,01020304050607080900,58,
tubemaximum.com,0.002643,01020304050607080900,58,
asianpclips.com,0.002411,01020304050607080900,58,
frontiergroup.org,0.002463,01020304050607080900,58,
wonwat.com,0.00253,01020304050607080900,58,
israel-mfa.gov.il,0.002665,01020304050607080900,58,
hghhh.com,0.003281,01020304050607080900,58,
smartpros.com,0.00286,01020304050607080900,58,
qianyege.com,0.002637,01020304050607080900,58,
0003444.com,0.002397,01020304050607080900,58,
strongconnectivity.com,0.003227,01020304050607080900,58,
genesisfitness.com.au,0.002841,01020304050607080900,58,
23dd.cc,0.002521,01020304050607080900,58,
neutronized.com,0.002347,01020304050607080900,58,
77500001.com,0.002478,01020304050607080900,58,
968787c.com,0.002431,01020304050607080900,58,
ballvicshop.com,0.003147,01020304050607080900,58,
persona5.jp,0.002542,01020304050607080900,58,
klium.com,0.002709,01020304050607080900,58,
ddysys.com,0.002608,01020304050607080900,58,
satiq.net,0.002627,01020304050607080900,58,
hi-tr.com,0.002668,01020304050607080900,58,
bondroberts.com,0.00321,01020304050607080900,58,
xxxpornvideoclips.com,0.002564,01020304050607080900,58,
svitanak.by,1103.26985,,64,DF
mattpar.com,0.002591,01020304050607080900,58,
9itan.com,0.00255,01020304050607080900,58,
pleiades.io,0.002669,01020304050607080900,58,
nanbeimfycdn.com,0.002514,01020304050607080900,58,
paap.org.tw,0.002573,01020304050607080900,58,
qweq-zxc-qqe.com,0.002782,01020304050607080900,58,
uwbookstore.com,0.002769,01020304050607080900,58,
istores.co.il,0.002754,01020304050607080900,58,
namebbbzy.xyz,0.002448,01020304050607080900,58,
48lover.com,0.002557,01020304050607080900,58,
143porn.com,0.002869,01020304050607080900,58,
91pjav.com,0.002397,01020304050607080900,58,
9y01.xyz,0.00282,01020304050607080900,58,
coppertopfirearms.com,0.002615,01020304050607080900,58,
msp.com.au,0.00258,01020304050607080900,58,
chinaporn.me,0.002521,01020304050607080900,58,
yourirvine.org,0.003371,01020304050607080900,58,
jobsaslkdjlxkaijoklabcasd.com,0.002524,01020304050607080900,58,
alghanim.com,0.002555,01020304050607080900,58,
forumsexxx.com,0.002745,01020304050607080900,58,
dangcapdf.com,0.00268,01020304050607080900,58,
spotify.dev,0.002481,01020304050607080900,58,
osseo.org,0.002658,01020304050607080900,58,
xuehuaweb.xyz,0.002649,01020304050607080900,58,
kwin98.net,0.00267,01020304050607080900,58,
saveelephant.org,0.002874,01020304050607080900,58,
bet55.com,0.002389,01020304050607080900,58,
exam.gov.tw,0.002551,01020304050607080900,58,
feds.lol,0.002587,01020304050607080900,58,
thegreenjournal.com,0.00246,01020304050607080900,58,
jav-fetish.site,0.002921,01020304050607080900,58,
sugumiru18.com,0.002893,01020304050607080900,58,
iedb.org,0.002408,01020304050607080900,58,
2u2u2u.co,0.002485,01020304050607080900,58,
e-r-o-anime.xyz,0.003761,01020304050607080900,58,
letsplayindex.com,0.002568,01020304050607080900,58,
bongacams8.com,0.002638,01020304050607080900,58,
kailaasa.org,0.002887,01020304050607080900,58,
991633.com,0.002476,01020304050607080900,58,
wiltshire.police.uk,0.002402,01020304050607080900,58,
twatis.com,0.00275,01020304050607080900,58,
teenssexvideo.net,0.002671,01020304050607080900,58,
damixs.biz,0.003385,01020304050607080900,58,
cotaiticketing.com,0.002373,01020304050607080900,58,
sandsresortsmacao.com,0.002777,01020304050607080900,58,
belleayre.com,0.002468,01020304050607080900,58,
hyonsoo.cn,0.003939,01020304050607080900,58,
backtothebooknutrition.com,0.002533,01020304050607080900,58,
australia.org.tw,0.002594,01020304050607080900,58,
pidc.org.tw,0.002454,01020304050607080900,58,
tpp.org.tw,0.003954,01020304050607080900,58,
thefitpeach.com,0.002835,01020304050607080900,58,
bus.gov.il,0.004061,01020304050607080900,58,
2244039.com,0.002593,01020304050607080900,58,
hchcc.gov.tw,0.002726,01020304050607080900,58,
softicus.com,0.003395,01020304050607080900,58,
textiles.org.tw,0.002464,01020304050607080900,58,
gokinogo.top,0.00278,01020304050607080900,58,
boxenterprise.net,0.002522,01020304050607080900,58,
xiaoyazhou.com,0.00257,01020304050607080900,58,
ocosplay.com,0.002464,01020304050607080900,58,
tousatu-club.com,0.003012,01020304050607080900,58,
italarizege.xyz,0.002454,01020304050607080900,58,
zztt09.com,0.002485,01020304050607080900,58,
kerastase.com.au,0.003463,01020304050607080900,58,
tucao.cam,0.002448,01020304050607080900,58,
voiux.com,0.002586,01020304050607080900,58,
yoruasobi.com,0.002618,01020304050607080900,58,
london-tantric.com,0.003326,01020304050607080900,58,
yunlaopo.com,0.002826,01020304050607080900,58,
24coinbet.net,0.002571,01020304050607080900,58,
gayxnxx.cc,0.002579,01020304050607080900,58,
tsn.org.tw,0.003289,01020304050607080900,58,
torrentcity.pl,0.002454,01020304050607080900,58,
videosxxxespanol.com,0.002611,01020304050607080900,58,
rewardsgiant-au.com,0.002837,01020304050607080900,58,
zztt75.com,0.002561,01020304050607080900,58,
cf-anime.com,0.002575,01020304050607080900,58,
equipoutdoors.co.nz,0.002549,01020304050607080900,58,
rack8.com,0.003315,01020304050607080900,58,
gositebuilder.com,0.002586,01020304050607080900,58,
centurion-hotel.com,0.002727,01020304050607080900,58,
moekyun.co,0.002554,01020304050607080900,58,
fnyxpk.com,0.002649,01020304050607080900,58,
shiyinbank.com,0.004521,01020304050607080900,58,
molsa.gov.il,0.002488,01020304050607080900,58,
airstreamclassifieds.com,0.002634,01020304050607080900,58,
bukkake.vip,0.002528,01020304050607080900,58,
pcr9170.com,0.002444,01020304050607080900,58,
ngosource.org,0.002502,01020304050607080900,58,
sharering.network,0.002492,01020304050607080900,58,
children.org.tw,0.002458,01020304050607080900,58,
sdpipe.org,0.002607,01020304050607080900,58,
dongguan-gifts.com,0.002906,01020304050607080900,58,
viva-la-vita.org,0.002617,01020304050607080900,58,
tusi.art,0.00267,01020304050607080900,58,
aaread.club,0.002643,01020304050607080900,58,
amznona.com,0.002491,01020304050607080900,58,
bdy1.co,0.00347,01020304050607080900,58,
boboporn.com,0.002599,01020304050607080900,58,
erommd-door.com,0.00256,01020304050607080900,58,
girlgirlgo.org,0.002655,01020304050607080900,58,
laowangso.top,0.0029,01020304050607080900,58,
rarbgto.org,0.00313,01020304050607080900,58,
vevosongs.com,0.002445,01020304050607080900,58,
2yt.info,0.002576,01020304050607080900,58,
bjvip99.com,0.002645,01020304050607080900,58,
onlinejase.com,0.002474,01020304050607080900,58,
rebohu.com,0.002516,01020304050607080900,58,
hudsonshoes.com,0.002516,01020304050607080900,58,
langlangxs1.com,0.002458,01020304050607080900,58,
classbento.com,0.002806,01020304050607080900,58,
nike-mercurial.org,0.002574,01020304050607080900,58,
zztt81.com,0.002435,01020304050607080900,58,
surveysshop.com,0.003321,01020304050607080900,58,
connecsn.com,0.002584,01020304050607080900,58,
colakcivi.com,0.002379,01020304050607080900,58,
domknig.net,0.002592,01020304050607080900,58,
ateliercologne.com,0.002613,01020304050607080900,58,
bigtits.photo,0.003269,01020304050607080900,58,
fbs6668.com,0.00362,01020304050607080900,58,
rank.com,0.002537,01020304050607080900,58,
fw-91mh-912023.xyz,0.002664,01020304050607080900,58,
hlj21.co,0.002459,01020304050607080900,58,
cheerup.jp,0.002821,01020304050607080900,58,
ajodo.org,0.00488,01020304050607080900,58,
daynight.jp,0.002546,01020304050607080900,58,
hearthnhome.com,0.002485,01020304050607080900,58,
ccgg.tech,0.0026,01020304050607080900,58,
firsttimeporn.website,0.00259,01020304050607080900,58,
maps-streetview.com,0.002584,01020304050607080900,58,
bet365.net,0.00248,01020304050607080900,58,
puiching.edu.mo,0.002531,01020304050607080900,58,
live173.com,0.002633,01020304050607080900,58,
kaleanders.com,0.002542,01020304050607080900,58,
3dporntoon.com,0.002677,01020304050607080900,58,
025vslo7kf.com,0.002834,01020304050607080900,58,
citytistics.com,0.002604,01020304050607080900,58,
yxfh88.com,0.002445,01020304050607080900,58,
1687580.com,0.002519,01020304050607080900,58,
super36501.com,0.002722,01020304050607080900,58,
yetianlian.org,0.002589,01020304050607080900,58,
kompletlywyred.com,0.002618,01020304050607080900,58,
nursingoutlook.org,0.002343,01020304050607080900,58,
glomu.ru,0.002573,01020304050607080900,58,
jadedynasty.online,0.002422,01020304050607080900,58,
liudatxt.org,0.004862,01020304050607080900,58,
jfas.org,0.004209,01020304050607080900,58,
coinsbaron.com,0.002721,01020304050607080900,58,
instaavm.com,0.002583,01020304050607080900,58,
shangtutuba.com,0.003544,01020304050607080900,58,
3237.com,0.002612,01020304050607080900,58,
onlinejcf.com,0.002507,01020304050607080900,58,
nudeteenboys.net,0.00245,01020304050607080900,58,
mappa.co.jp,0.002675,01020304050607080900,58,
imgaws.com,0.002664,01020304050607080900,58,
nextmovi.com,0.002509,01020304050607080900,58,
porncamp.net,0.002522,01020304050607080900,58,
pussypics.one,0.002667,01020304050607080900,58,
jscertificationcdn.com,0.002545,01020304050607080900,58,
x-tube.site,0.002764,01020304050607080900,58,
eroanimejk.com,0.00249,01020304050607080900,58,
pervie.ru,0.002469,01020304050607080900,58,
modafinilprovgl.com,0.002818,01020304050607080900,58,
porn18.cc,0.002365,01020304050607080900,58,
domdom.stream,0.003335,01020304050607080900,58,
casinoreview.com.tw,0.002684,01020304050607080900,58,
teensloveporn.com,0.002831,01020304050607080900,58,
soard.org,0.00252,01020304050607080900,58,
animekun.ru,0.002542,01020304050607080900,58,
xsbiquge.co,0.002382,01020304050607080900,58,
retailops.com,0.003127,01020304050607080900,58,
tlc.org.tw,0.00281,01020304050607080900,58,
sogo.com.my,0.002427,01020304050607080900,58,
thethsdnadagvx.com,0.003088,01020304050607080900,58,
taftw.org.tw,0.00257,01020304050607080900,58,
javwhores.mobi,0.002486,01020304050607080900,58,
teenpussypicture.com,0.002622,01020304050607080900,58,
9yma.net,0.002884,01020304050607080900,58,
lsnjrkyibhp.com,0.002503,01020304050607080900,58,
mirdc.org.tw,0.002579,01020304050607080900,58,
8d4heg.com,0.003262,01020304050607080900,58,
gifsiji.com,0.002435,01020304050607080900,58,
gamesonclearance.com,0.002358,01020304050607080900,58,
pagepersonnel.nl,0.003324,01020304050607080900,58,
rileblog.com,0.002443,01020304050607080900,58,
freecnmove.com,0.00238,01020304050607080900,58,
payhere.lk,0.002786,01020304050607080900,58,
videoasiantube.com,0.002866,01020304050607080900,58,
japanesebase.com,0.002607,01020304050607080900,58,
avaapiweb.com,0.002655,01020304050607080900,58,
anime-l-comic.com,0.002455,01020304050607080900,58,
pharmnews.com,0.002484,01020304050607080900,58,
h-gpro.com,0.002347,01020304050607080900,58,
nsc.gov.tw,0.002406,01020304050607080900,58,
asahi-shuzo.co.jp,0.004355,01020304050607080900,58,
1252a.xyz,0.002529,01020304050607080900,58,
123movie.gs,0.002372,01020304050607080900,58,
rg168.tw,0.004504,01020304050607080900,58,
8g.cm,0.002476,01020304050607080900,58,
imgs.wiki,0.002502,01020304050607080900,58,
animalbehaviorsociety.org,0.003272,01020304050607080900,58,
tha168.com,0.002625,01020304050607080900,58,
artificialaiming.net,0.002531,01020304050607080900,58,
javcdn.vip,0.002406,01020304050607080900,58,
muziang.com,0.004623,01020304050607080900,58,
allvapesonline.com,0.0025,01020304050607080900,58,
pornfeel.com,0.002654,01020304050607080900,58,
kmt.org.tw,0.002535,01020304050607080900,58,
lushsafariclub.com,0.002568,01020304050607080900,58,
sexgayvids.com,0.002465,01020304050607080900,58,
yourfirstfunnelchallenge.com,0.002436,01020304050607080900,58,
mature4porn.com,0.002427,01020304050607080900,58,
pornmature.cc,0.003028,01020304050607080900,58,
us.kg,0.00266,01020304050607080900,58,
sat-extreme.pl,0.002646,01020304050607080900,58,
iot.gov.tw,0.002527,01020304050607080900,58,
new777.vip,0.002638,01020304050607080900,58,
asianfreep.com,0.002442,01020304050607080900,58,
nthcc.gov.tw,0.002533,01020304050607080900,58,
pnbjlb.com,0.002491,01020304050607080900,58,
liquidfire.mobi,0.002454,01020304050607080900,58,
91porn.best,0.002478,01020304050607080900,58,
bitunix.com,0.002478,01020304050607080900,58,
